Study,Parent_Pair,Cohort,Access_ID,Sex,Diet,Diet_Start_Week,Litter_Size,Total_AUC,HarvWeight,RetroFat_norm,FastGluc,FastIns,SWIM,CLIMB,FLOAT,REST_EPISODE_COUNT_5,MOVEMENT_EPISODE_COUNT_5,VERTICAL_EPISODE_COUNT_5,z
Thesis,338,1T,734527,F,LFD,SIX,8,9.387104850103599,5.5093883366279774,1.0542837014957236,4.30406509320417,0.8031189202104505,2601,1.6094379124341003,2.23606797749979,2.1972245773362196,2.302585092994046,27,-1
Thesis,448,1T,734636,F,LFD,SIX,12,9.438551063623411,5.420534999272286,0.6819738800741797,4.330733340286331,NA,2500,1.0986122886681098,2.8284271247461903,1.9459101490553132,2.0794415416798357,32,-1
Thesis,343,1T,734577,F,LFD,SIX,9,9.448057215139853,5.5134287461649825,0.9629579577276376,4.465908118654584,NA,1521,2.302585092994046,3.4641016151377544,2.995732273553991,3.044522437723423,26,-1
Thesis,405,1T,734587,F,LFD,SIX,13,9.427143867544194,5.476463551931511,1.1584127121028231,4.406719247264253,NA,576,2.4849066497880004,5,1.6094379124341003,1.791759469228055,38,-1
Thesis,405,1T,734586,F,LFD,SIX,13,9.260653185849772,5.3706380281276624,0.8365595021863139,4.204692619390966,NA,625,2.6390573296152584,4.69041575982343,2.3978952727983707,2.4849066497880004,24,-1
Thesis,448,1T,734635,F,LFD,SIX,12,9.519918467277183,5.424950017481403,1.2960597743479658,4.406719247264253,NA,1600,1.9459101490553132,3.7416573867739413,2.3978952727983707,2.4849066497880004,21,-1
Thesis,408,2T,734674,F,LFD,SIX,13,9.33419383414318,5.4510384535657,0.7102416141056862,4.276666119016055,NA,1849,1.6094379124341003,3.605551275463989,1.791759469228055,1.9459101490553132,34,-1
Thesis,447,2T,734734,F,LFD,SIX,15,9.301870689821774,5.25227342804663,0.8622235107594349,4.219507705176107,NA,1764,1.3862943611198906,3.872983346207417,1.6094379124341003,1.791759469228055,31,-1
Thesis,330,2T,734726,F,LFD,SIX,8,9.368710707947624,5.267858159063328,0.5454523010545373,4.2626798770413155,NA,484,1.0986122886681098,6,2.3978952727983707,2.4849066497880004,29,-1
Thesis,401,2T,734784,F,LFD,SIX,11,9.339480888799274,5.521460917862246,0.6749095931696736,4.1588830833596715,NA,2025,1.3862943611198906,3.4641016151377544,1.9459101490553132,2.0794415416798357,35,-1
Thesis,331,2T,734714,F,LFD,SIX,7,9.359708203627006,5.365976015021851,1.023902233401285,4.248495242049359,NA,2916,1.3862943611198906,1.7320508075688772,1.791759469228055,1.9459101490553132,29,-1
Thesis,335,2T,734763,F,LFD,SIX,7,9.381432446818588,5.384495062789089,0.6040389273885445,4.23410650459726,NA,3136,1.3862943611198906,1,2.833213344056216,2.8903717578961645,25,-1
Thesis,431,3T,7362510,F,LFD,SIX,13,9.315465860017182,5.4510384535657,0.5982679422370005,4.189654742026425,NA,2916,0.6931471805599453,2.23606797749979,2.302585092994046,2.3978952727983707,29,-1
Thesis,416,3T,7363110,F,LFD,SIX,11,9.075493829206415,5.356586274672012,0.8240091365943516,4.174387269895637,NA,2401,2.1972245773362196,1.7320508075688772,2.302585092994046,2.3978952727983707,21,-1
Thesis,452,3T,736946,F,LFD,SIX,10,9.530864685231947,5.3612921657094255,0.7789786164010685,4.276666119016055,1.0099504938362078,961,0,5.385164807134504,2.3978952727983707,2.4849066497880004,30,-1
Thesis,443,3T,7363310,F,LFD,SIX,11,9.588502797556337,5.393627546352362,0.6954276832358915,4.276666119016055,NA,1849,0,3.872983346207417,2.1972245773362196,2.1972245773362196,20,-1
Thesis,450,4T,737074,F,LFD,SIX,9,9.519367998447342,5.308267697401205,0.4681362148372952,4.406719247264253,NA,1764,1.0986122886681098,3.7416573867739413,3.871201010907891,3.871201010907891,28,-1
Thesis,438,4T,736544,F,LFD,SIX,11,9.552936675305356,5.313205979041787,0.637152911252491,4.382026634673881,NA,441,1.9459101490553132,5.744562646538029,3.828641396489095,3.8501476017100584,27,-1
Thesis,463,4T,736394,F,LFD,SIX,11,9.48918349576076,5.560681631015528,0.9928226805929277,4.499809670330265,NA,2025,0,3.872983346207417,3.332204510175204,3.367295829986474,45,-1
Thesis,454,4T,736444,F,LFD,SIX,14,9.301870689821774,5.384495062789089,0.8681455208577181,4.3694478524670215,NA,121,1.0986122886681098,6.855654600401044,3.784189633918261,3.8066624897703196,38,-1
Thesis,402,4T,736424,F,LFD,SIX,5,9.342771159156673,5.4116460518550396,0.871349652643812,4.343805421853684,0.6066300355241241,2916,0,2.449489742783178,3.7612001156935624,3.784189633918261,55,-1
Thesis,419,4T,736534,F,LFD,SIX,11,9.18049952996516,5.480638923341991,0.3786083702537245,4.30406509320417,NA,3249,1.3862943611198906,0,3.784189633918261,3.8066624897703196,24,-1
Thesis,441,5T,738294,F,LFD,SIX,11,9.507180382212729,5.429345628954441,0.5589862629690119,4.430816798843313,NA,2304,2.0794415416798357,2.23606797749979,1.6094379124341003,1.791759469228055,28,-1
Thesis,428,5T,738574,F,LFD,SIX,8,9.262790496977102,5.3981627015177525,0.7801585576329083,4.219507705176107,0.4393176527297759,2601,2.1972245773362196,1,2.0794415416798357,2.1972245773362196,29,-1
Thesis,555,5T,738374,F,LFD,SIX,12,9.1958356857733,5.209486152841421,0.8873031951773733,4.219507705176107,0.5113707070218239,169,0,6.855654600401044,2.3978952727983707,2.4849066497880004,37,-1
Thesis,461,5T,738504,F,LFD,SIX,11,9.397110353176034,5.5134287461649825,0.7766097579609619,4.23410650459726,1.4834082378091338,3364,0,1.4142135623730951,1.791759469228055,1.9459101490553132,33,-1
Thesis,433,5T,738334,F,LFD,SIX,9,9.163353580751846,5.501258210544727,0.5042466527174532,4.07753744390572,NA,1936,2.0794415416798357,2.8284271247461903,2.6390573296152584,2.70805020110221,30,-1
Thesis,449,5T,738494,F,LFD,SIX,10,9.437953917961844,5.365976015021851,0.8592980042133758,4.2626798770413155,NA,2304,0.6931471805599453,3.3166247903554,2.0794415416798357,2.1972245773362196,29,-1
Thesis,436,6T,738712,F,LFD,SIX,3,9.25349564229011,5.537334267018537,1.0500197334727381,4.2626798770413155,0.8994442728707543,144,0,6.928203230275509,1.9459101490553132,2.0794415416798357,33,-1
Thesis,425,6T,738684,F,LFD,SIX,13,9.499908165338175,5.438079308923196,0.23270468485577048,4.219507705176107,0.9052623929005336,2500,1.9459101490553132,2,3.295836866004329,3.295836866004329,12,-1
Thesis,412,6T,738544,F,LFD,SIX,7,9.31004995112516,5.41610040220442,0.45765086136913014,4.219507705176107,NA,2601,0,3,1.9459101490553132,2.0794415416798357,30,-1
Thesis,455,6T,738594,F,LFD,SIX,13,9.305286849285137,5.332718793265369,0.8163094651901419,4.219507705176107,NA,1600,1.0986122886681098,3.4641016151377544,2.3978952727983707,2.4849066497880004,24,-1
Thesis,414,6T,738604,F,LFD,SIX,6,9.574531994768572,5.459585514144159,0.7472144017775895,4.406719247264253,0.744983221287567,2601,1.6094379124341003,2.23606797749979,2.4849066497880004,2.5649493574615367,23,-1
Thesis,430,6T,738694,F,LFD,SIX,11,9.428350771178645,5.5093883366279774,0.8679882535866293,4.3694478524670215,0.7459892760623306,2304,2.4849066497880004,1,2.772588722239781,2.833213344056216,36,-1
Thesis,559,7T,740956,F,LFD,SIX,9,9.412546252075513,5.332718793265369,1.0623644981046276,4.219507705176107,0.6953416426476987,400,0,6.324555320336759,2.0794415416798357,2.1972245773362196,30,-1
Thesis,546,7T,740786,F,LFD,SIX,14,9.274816391160547,5.3706380281276624,0.5311778523566475,4.204692619390966,NA,2304,1.3862943611198906,3,1.9459101490553132,2.0794415416798357,27,-1
Thesis,548,7T,740866,F,LFD,SIX,9,9.27972649946119,5.308267697401205,0.9714571132676088,4.204692619390966,0.6789698078707183,2025,2.6390573296152584,1.4142135623730951,2.0794415416798357,2.1972245773362196,30,-1
Thesis,507,7T,740926,F,LFD,SIX,12,9.1586259362895035,5.303304908059076,0.5877866649021191,4.174387269895637,0.7042726744663603,1600,2.5649493574615367,2.8284271247461903,1.791759469228055,1.9459101490553132,40,-1
Thesis,515,7T,740986,F,LFD,SIX,12,9.459229639708807,5.393627546352362,0.5998896869530619,4.382026634673881,NA,961,1.0986122886681098,5.196152422706632,2.1972245773362196,2.302585092994046,30,-1
Thesis,537,7T,740798,F,LFD,SIX,9,9.373818840968658,5.393627546352362,0.6954276832358915,4.356708826689592,0.5338539126015656,961,2.4849066497880004,4.242640687119285,2.5649493574615367,2.6390573296152584,22,-1
Thesis,539,8T,741004,F,LFD,SIX,12,9.453952995129733,5.402677381872279,0.544636673346481,4.418840607796598,NA,2209,1.9459101490553132,2.6457513110645907,2.1972245773362196,2.302585092994046,30,-1
Thesis,516,8T,740914,F,LFD,SIX,11,9.429556219952412,5.459585514144159,0.8436281315901529,4.07753744390572,0.7060453243241541,2304,2.4849066497880004,1,1.791759469228055,1.9459101490553132,30,-1
Thesis,508,8T,740904,F,LFD,SIX,7,9.574531994768572,5.41610040220442,0.3994949414090857,4.343805421853684,NA,2601,0,3,1.3862943611198906,1.6094379124341003,34,-1
Thesis,530,8T,740874,F,LFD,SIX,7,9.605317337969959,5.442417710521793,0.6711682737745034,4.3694478524670215,0.648074069840786,1600,0.6931471805599453,4.358898943540674,1.3862943611198906,1.6094379124341003,32,-1
Thesis,504,8T,740894,F,LFD,SIX,13,9.208689009226953,5.170483995038151,0.48770320660829436,4.248495242049359,NA,1156,2.1972245773362196,4.242640687119285,1.6094379124341003,1.791759469228055,34,-1
Thesis,506,8T,740883,F,LFD,SIX,5,9.533582619826515,5.472270673671475,0.9568088826065613,4.276666119016055,NA,81,1.791759469228055,6.782329983125268,2.0794415416798357,2.1972245773362196,36,-1
Thesis,523,9T,743615,F,LFD,FOUR,9,9.404549326192276,5.351858133476067,0.45198512347033,4.30406509320417,NA,256,0.6931471805599453,6.557438524302,2.772588722239781,2.833213344056216,26,-1
Thesis,545,9T,743594,F,LFD,FOUR,8,9.45688790106941,5.493061443340548,0.6890063877984781,4.430816798843313,NA,2025,2.0794415416798357,2.8284271247461903,2.1972245773362196,2.302585092994046,32,-1
Thesis,520,9T,743625,F,LFD,FOUR,11,9.368070352742068,5.43372200355424,0.7191226669888469,4.174387269895637,NA,1681,0,4.358898943540674,2.302585092994046,2.3978952727983707,29,-1
Thesis,606,9T,743684,F,LFD,FOUR,10,9.380167531188448,5.187385805840755,0.20271151239608645,4.394449154672439,NA,1024,1.791759469228055,4.795831523312719,2.302585092994046,2.3978952727983707,30,-1
Thesis,561,9T,743635,F,LFD,FOUR,11,9.342771159156673,5.313205979041787,0.5833765144687653,4.248495242049359,0.6852007005250359,169,1.6094379124341003,6.557438524302,2.3978952727983707,2.4849066497880004,36,-1
Thesis,518,9T,743744,F,LFD,FOUR,10,9.362932695339357,5.666426688112432,0.8852586225805813,4.276666119016055,0.6606814663663572,1444,1.3862943611198906,4.358898943540674,2.0794415416798357,2.1972245773362196,34,-1
Thesis,538,10T,743924,F,LFD,FOUR,9,9.420479734155139,5.484796933490655,0.7339691749202003,4.343805421853684,0.7453187237685633,1369,0.6931471805599453,4.69041575982343,2.302585092994046,2.3978952727983707,25,-1
Thesis,535,10T,744012,F,LFD,FOUR,12,9.209439966733019,5.3981627015177525,1.1856236657410728,4.248495242049359,NA,1,0,7.681145747868608,2.302585092994046,2.3978952727983707,9,-1
Thesis,528,10T,743944,F,LFD,FOUR,7,9.335518220704412,5.2832037287379885,0.7032995518926501,4.2626798770413155,NA,676,1.0986122886681098,5.656854249492381,2.0794415416798357,2.1972245773362196,30,-1
Thesis,543,10T,743934,F,LFD,FOUR,12,9.28947497513991,5.351858133476067,0.5930637222661207,4.174387269895637,NA,2401,0.6931471805599453,3.1622776601683795,0,0.6931471805599453,1,-1
Thesis,553,10T,743954,F,LFD,FOUR,9,9.377632889750377,5.424950017481403,0.9527847903115528,4.330733340286331,0.7681145747868608,1225,2.5649493574615367,3.605551275463989,2.0794415416798357,2.1972245773362196,21,-1
Thesis,560,10T,744024,F,LFD,FOUR,10,9.516611099864274,5.2574953720277815,0.3498453931577943,4.219507705176107,NA,2025,1.791759469228055,3.1622776601683795,1.791759469228055,1.9459101490553132,6,-1
Thesis,630,11T,745534,F,LFD,FOUR,13,9.392120115349085,5.4680601411351315,NA,4.248495242049359,NA,1089,2.1972245773362196,4.358898943540674,1.9459101490553132,2.0794415416798357,28,-1
Thesis,665,11T,745554,F,LFD,FOUR,9,9.268467760652792,5.472270673671475,NA,4.189654742026425,NA,1444,1.9459101490553132,4,1.9459101490553132,2.0794415416798357,31,-1
Thesis,635,11T,745544,F,LFD,FOUR,12,9.596180836948047,5.4116460518550396,NA,4.2626798770413155,NA,9,0,7.54983443527075,1.6094379124341003,1.791759469228055,27,-1
Thesis,721,11T,745616,F,LFD,FOUR,10,9.235374389695824,5.3230099791384085,NA,4.143134726391533,0.6899275324264136,2209,0,3.4641016151377544,1.6094379124341003,1.791759469228055,34,-1
Thesis,634,11T,745564,F,LFD,FOUR,13,9.031632278752063,5.3471075307174685,NA,4.23410650459726,NA,1225,1.3862943611198906,4.69041575982343,1.9459101490553132,2.0794415416798357,28,-1
Thesis,641,11T,745574,F,LFD,FOUR,10,9.314114630192638,5.568344503761097,NA,4.30406509320417,0.65,2916,1.3862943611198906,1.4142135623730951,2.4849066497880004,2.5649493574615367,28,-1
Thesis,614,12T,746004,F,LFD,FOUR,9,9.152287440527566,5.298317366548036,NA,4.174387269895637,NA,1521,1.0986122886681098,4.358898943540674,2.3978952727983707,2.4849066497880004,32,-1
Thesis,625,12T,745884,F,LFD,FOUR,12,9.35452729228868,5.3706380281276624,NA,4.356708826689592,NA,2704,1.6094379124341003,2,2.4849066497880004,2.5649493574615367,25,-1
Thesis,654,12T,745894,F,LFD,FOUR,12,9.639098740053639,5.43372200355424,NA,4.418840607796598,0.7211102550927979,729,1.0986122886681098,5.5677643628300215,1.3862943611198906,1.6094379124341003,33,-1
Thesis,638,12T,746024,F,LFD,FOUR,14,9.344740137455839,5.375278407684165,NA,4.23410650459726,0.7586171630012071,1444,0,4.69041575982343,1.6094379124341003,1.791759469228055,33,-1
Thesis,621,12T,745904,F,LFD,FOUR,11,9.1142148598788,5.402677381872279,NA,4.174387269895637,0.7409453421137082,900,2.1972245773362196,4.69041575982343,2.302585092994046,2.3978952727983707,30,-1
Thesis,624,12T,746014,F,LFD,FOUR,8,9.080630240453438,5.4116460518550396,NA,4.204692619390966,0.6123724356957945,3136,1.6094379124341003,0,1.3862943611198906,1.6094379124341003,35,-1
Thesis,702,13T,749144,F,LFD,SIX,12,9.422908196918208,5.480638923341991,0.6741392163953658,4.189654742026425,NA,2025,1.9459101490553132,3,1.9459101490553132,2.0794415416798357,34,-1
Thesis,612,13T,749214,F,LFD,SIX,7,9.07205483917184,5.384495062789089,0.552347833942034,4.189654742026425,NA,3364,0,1.4142135623730951,1.9459101490553132,2.0794415416798357,24,-1
Thesis,605,13T,749094,F,LFD,SIX,8,9.264923249746474,5.236441962829949,0.2782797197936334,4.189654742026425,0.9481561052906847,1681,0,4.242640687119285,1.3862943611198906,1.6094379124341003,23,-1
Thesis,618,13T,749172,F,LFD,SIX,8,9.658928824466434,5.517452896464707,0.8632982017608556,4.418840607796598,NA,1849,1.3862943611198906,3.605551275463989,1.0986122886681098,1.3862943611198906,36,-1
Thesis,737,13T,749252,F,LFD,SIX,14,9.298442820197728,5.442417710521793,0.7146533858447386,4.290459441148391,NA,1444,0,4.69041575982343,2.0794415416798357,2.1972245773362196,25,-1
Thesis,656,13T,749164,F,LFD,SIX,8,9.533582619826515,5.3706380281276624,0.7521211829710382,4.330733340286331,0.6192737682156414,1369,0.6931471805599453,4.69041575982343,2.3978952727983707,2.4849066497880004,27,-1
Thesis,661,14T,749406,F,LFD,SIX,12,NA,5.41610040220442,0.5389965005660202,NA,NA,2304,0,3.4641016151377544,1.6094379124341003,1.791759469228055,26,-1
Thesis,613,14T,749514,F,LFD,SIX,12,NA,5.313205979041787,0.5553634779525741,NA,NA,1764,1.0986122886681098,4,2.5649493574615367,2.6390573296152584,25,-1
Thesis,643,14T,749424,F,LFD,SIX,8,NA,5.429345628954441,0.5589862629690119,NA,NA,1936,0.6931471805599453,3.872983346207417,2.995732273553991,3.044522437723423,19,-1
Thesis,607,14T,749484,F,LFD,SIX,11,NA,5.497168225293202,0.5058751186110972,NA,NA,2116,1.6094379124341003,3.1622776601683795,2.1972245773362196,2.302585092994046,30,-1
Thesis,662,14T,749474,F,LFD,SIX,9,NA,5.220355825078324,0.282232468044872,NA,NA,2116,1.0986122886681098,3.4641016151377544,1.791759469228055,1.9459101490553132,24,-1
Thesis,616,14T,749504,F,LFD,SIX,10,NA,5.501258210544727,0.9705305006993504,NA,0.9810708435174292,1089,2.302585092994046,4.242640687119285,2.302585092994046,2.3978952727983707,26,-1
Thesis,741,15T,751775,F,LFD,SIX,7,NA,NA,NA,NA,NA,NA,NA,NA,1.9459101490553132,2.0794415416798357,29,-1
Thesis,710,15T,751944,F,LFD,SIX,13,NA,NA,NA,NA,NA,NA,NA,NA,0.6931471805599453,1.0986122886681098,28,-1
Thesis,707,15T,751793,F,LFD,SIX,10,NA,NA,NA,NA,NA,NA,NA,NA,2.6390573296152584,2.70805020110221,23,-1
Thesis,730,15T,751934,F,LFD,SIX,10,NA,NA,NA,NA,NA,NA,NA,NA,2.4849066497880004,2.5649493574615367,32,-1
Thesis,0751B,15T,751954,F,LFD,SIX,5,NA,NA,NA,NA,NA,NA,NA,NA,1.791759469228055,1.9459101490553132,29,-1
Thesis,701,15T,751906,F,LFD,SIX,10,NA,NA,NA,NA,NA,NA,NA,NA,1.791759469228055,1.9459101490553132,34,-1
Thesis,756,16T,752134,F,LFD,SIX,10,NA,NA,NA,NA,NA,NA,NA,NA,2.302585092994046,2.3978952727983707,26,-1
Thesis,761,16T,752164,F,LFD,SIX,10,NA,NA,NA,NA,NA,NA,NA,NA,2.70805020110221,2.772588722239781,19,-1
Thesis,717,16T,752124,F,LFD,SIX,11,NA,NA,NA,NA,NA,NA,NA,NA,1.0986122886681098,1.3862943611198906,31,-1
Thesis,704,16T,752344,F,LFD,SIX,12,NA,NA,NA,NA,NA,NA,NA,NA,1.791759469228055,1.9459101490553132,39,-1
Thesis,732,16T,752144,F,LFD,SIX,6,NA,NA,NA,NA,NA,NA,NA,NA,2.1972245773362196,2.302585092994046,32,-1
Thesis,764,16T,752434,F,LFD,SIX,10,NA,NA,NA,NA,NA,NA,NA,NA,2.302585092994046,2.3978952727983707,28,-1
